payment_id,student_id,subject_id,date_id,currency,amount_original,exchange_rate,amount_converted_pkr,payment_method_id,invoice_sent
25756,86,12,1506,OMR,369.83,2.57,950.46,8,True
25757,177,61,1047,USD,254.05,4.94,1255.01,4,True
25758,259,2,1321,SAR,417.92,3.15,1316.45,6,True
25759,220,65,1189,USD,219.27,5.17,1133.63,5,False
25760,38,52,1622,AED,468.05,4.93,2307.49,3,True
25761,142,34,1496,KWD,363.84,4.8,1746.43,7,False
25762,431,45,1068,SAR,494.14,4.57,2258.22,7,False
25763,398,1,1695,USD,282.92,3.79,1072.27,2,True
25764,235,52,1329,AED,233.12,2.65,617.77,7,True
25765,203,67,1494,AED,346.97,5.34,1852.82,8,True
25766,329,76,1675,KWD,364.3,4.1,1493.63,8,False
25767,294,56,1291,SAR,425.92,4.8,2044.42,5,False
25768,448,58,1518,KWD,380.29,4.41,1677.08,4,False
25769,495,50,1415,KWD,320.64,5.04,1616.03,1,False
25770,172,25,1218,AED,255.87,4.67,1194.91,8,True
25771,125,12,1569,OMR,466.42,3.59,1674.45,3,True
25772,326,73,1501,USD,293.8,5.14,1510.13,4,False
25773,65,65,1275,SAR,264.03,3.1,818.49,5,False
25774,281,56,1417,OMR,279.27,3.69,1030.51,5,False
25775,272,50,1562,KWD,363.86,3.92,1426.33,4,False
25776,244,28,1419,SAR,204.11,5.37,1096.07,8,True
25777,15,3,1726,KWD,432.66,3.57,1544.6,5,True
25778,226,38,1160,SAR,437.66,4.01,1755.02,5,False
25779,465,64,1000,SAR,462.71,3.77,1744.42,7,True
25780,131,54,1066,USD,445.12,4.88,2172.19,6,False
25781,195,36,1561,AED,226.44,2.64,597.8,4,False
25782,293,44,1546,USD,358.92,4.12,1478.75,6,False
25783,209,44,1162,USD,250.4,3.92,981.57,7,False
25784,439,69,1314,OMR,231.3,3.86,892.82,4,True
25785,381,53,1332,USD,201.11,4.11,826.56,2,False
25786,113,13,1608,SAR,209.17,4.99,1043.76,1,True
25787,244,44,1524,KWD,305.66,3.53,1078.98,4,False
25788,166,4,1277,OMR,205.48,3.92,805.48,4,False
25789,191,70,1055,SAR,328.51,5.17,1698.4,7,True
25790,257,51,1388,KWD,239.77,5.25,1258.79,2,False
25791,327,70,1592,KWD,447.28,5.02,2245.35,5,False
25792,218,11,1713,OMR,314.62,4.64,1459.84,1,True
25793,495,54,1250,USD,391.87,5.39,2112.18,3,False
25794,359,62,1730,OMR,341.77,5.06,1729.36,4,False
25795,275,59,1526,OMR,337.24,5.15,1736.79,7,False
25796,52,61,1620,OMR,342.16,2.77,947.78,1,False
25797,374,40,1297,KWD,283.79,2.76,783.26,3,False
25798,158,4,1392,USD,237.11,4.43,1050.4,1,False
25799,363,27,1123,AED,465.27,5.14,2391.49,2,True
25800,55,16,1070,KWD,426.24,2.99,1274.46,3,False
25801,14,7,1696,OMR,275.23,3.52,968.81,8,False
25802,269,11,1393,KWD,205.0,5.39,1104.95,6,True
25803,340,72,1703,SAR,358.63,4.46,1599.49,3,False
25804,90,64,1424,USD,226.88,4.42,1002.81,1,True
25805,27,52,1327,AED,413.32,4.34,1793.81,4,True
25806,89,6,1059,USD,291.88,4.54,1325.14,3,False
25807,393,48,1542,SAR,376.36,2.96,1114.03,4,False
25808,41,69,1566,AED,331.89,4.65,1543.29,2,True
25809,304,6,1454,KWD,226.8,2.72,616.9,7,True
25810,268,61,1673,AED,493.48,3.23,1593.94,2,True
25811,138,66,1131,OMR,200.37,4.78,957.77,8,False
25812,6,73,1101,SAR,479.87,4.08,1957.87,3,False
25813,242,53,1230,OMR,409.47,3.67,1502.75,4,False
25814,162,28,1570,SAR,364.45,4.47,1629.09,8,True
25815,180,5,1217,KWD,448.52,5.42,2430.98,2,False
25816,297,58,1282,KWD,208.58,2.86,596.54,2,True
25817,467,24,1590,OMR,241.14,2.89,696.89,1,False
25818,6,31,1660,SAR,379.86,3.51,1333.31,8,False
25819,386,41,1367,SAR,359.77,5.04,1813.24,7,True
25820,271,68,1090,KWD,364.88,4.47,1631.01,6,True
25821,401,46,1368,USD,456.11,4.69,2139.16,1,False
25822,272,10,1138,OMR,399.86,4.81,1923.33,8,False
25823,156,37,1342,OMR,306.16,3.81,1166.47,3,False
25824,85,21,1113,SAR,382.24,3.39,1295.79,1,False
25825,200,21,1021,AED,408.96,4.61,1885.31,3,True
25826,10,10,1022,KWD,257.96,3.91,1008.62,7,True
25827,138,24,1064,KWD,207.94,5.44,1131.19,5,True
25828,242,12,1570,USD,351.14,3.35,1176.32,7,True
25829,394,20,1459,AED,402.51,3.86,1553.69,6,False
25830,201,70,1600,AED,460.61,2.85,1312.74,7,False
25831,156,8,1709,AED,374.62,3.34,1251.23,6,False
25832,408,78,1113,USD,376.15,3.78,1421.85,1,False
25833,275,5,1496,KWD,351.95,3.48,1224.79,5,True
25834,225,54,1481,AED,477.39,3.47,1656.54,1,False
25835,68,36,1539,KWD,457.78,5.42,2481.17,1,True
25836,184,38,1721,KWD,352.44,4.32,1522.54,8,True
25837,195,3,1238,USD,403.01,3.2,1289.63,8,False
25838,42,36,1256,KWD,395.71,2.51,993.23,8,False
25839,396,22,1284,SAR,274.35,5.18,1421.13,3,False
25840,402,8,1403,KWD,271.24,4.32,1171.76,5,True
25841,151,61,1045,SAR,499.72,3.34,1669.06,1,False
25842,84,78,1696,AED,446.81,3.37,1505.75,4,True
25843,134,7,1651,SAR,423.86,3.33,1411.45,8,False
25844,309,68,1455,AED,477.39,3.21,1532.42,4,True
25845,354,62,1678,SAR,418.71,2.97,1243.57,7,True
25846,298,19,1391,SAR,441.04,2.78,1226.09,1,True
25847,450,47,1465,AED,286.48,3.37,965.44,1,True
25848,30,24,1212,USD,352.37,5.11,1800.61,6,True
25849,9,6,1411,KWD,328.21,2.84,932.12,8,True
25850,475,8,1158,SAR,297.78,3.29,979.7,7,True
25851,170,25,1550,OMR,422.56,3.38,1428.25,1,True
25852,290,74,1613,USD,337.34,3.43,1157.08,5,True
25853,168,41,1470,KWD,474.55,3.19,1513.81,3,False
25854,344,58,1471,USD,319.85,2.97,949.95,5,False
25855,497,60,1109,USD,331.54,3.23,1070.87,4,False
25856,145,3,1442,AED,467.14,5.19,2424.46,3,True
25857,413,9,1464,OMR,208.87,3.99,833.39,1,False
25858,228,52,1334,KWD,355.19,5.27,1871.85,3,False
25859,306,58,1607,USD,274.74,4.53,1244.57,6,True
25860,76,60,1572,AED,328.8,4.02,1321.78,7,True
25861,223,49,1650,KWD,400.5,3.71,1485.86,7,False
25862,177,5,1543,AED,385.87,5.12,1975.65,6,True
25863,457,62,1644,KWD,302.23,4.09,1236.12,3,True
25864,189,32,1234,USD,295.5,3.49,1031.3,4,False
25865,467,27,1022,SAR,309.99,2.57,796.67,2,True
25866,302,24,1143,OMR,421.79,4.12,1737.77,1,False
25867,46,38,1305,SAR,333.94,4.36,1455.98,5,True
25868,382,67,1491,SAR,243.73,4.35,1060.23,5,False
25869,17,16,1394,USD,475.39,5.05,2400.72,3,True
25870,66,15,1583,AED,302.84,4.05,1226.5,8,False
25871,360,25,1224,OMR,337.03,4.83,1627.85,8,False
25872,261,72,1047,SAR,352.37,4.78,1684.33,4,True
25873,123,4,1545,AED,414.71,2.79,1157.04,7,True
25874,231,32,1404,OMR,285.65,3.86,1102.61,7,False
25875,438,45,1574,USD,431.29,3.95,1703.6,6,False
25876,125,56,1101,OMR,200.87,4.68,940.07,5,True
25877,112,35,1528,KWD,422.35,3.5,1478.22,4,False
25878,272,53,1240,USD,250.37,4.93,1234.32,7,False
25879,81,30,1289,SAR,255.66,4.3,1099.34,3,True
25880,246,49,1255,KWD,362.45,2.78,1007.61,1,True
25881,347,52,1360,AED,292.23,4.01,1171.84,8,True
25882,391,2,1066,SAR,241.66,4.91,1186.55,6,False
25883,500,59,1279,KWD,254.49,5.28,1343.71,3,False
25884,392,37,1405,USD,472.58,2.68,1266.51,4,True
25885,328,29,1004,KWD,412.3,4.26,1756.4,7,True
25886,215,30,1542,KWD,246.45,4.89,1205.14,4,False
25887,352,22,1151,SAR,441.59,3.65,1611.8,4,False
25888,235,75,1266,KWD,487.1,3.68,1792.53,7,True
25889,367,19,1562,OMR,230.67,4.87,1123.36,4,True
25890,82,67,1047,SAR,412.98,2.6,1073.75,5,False
25891,294,18,1333,OMR,280.9,3.12,876.41,8,True
25892,310,65,1643,KWD,361.08,5.42,1957.05,7,True
25893,76,5,1135,OMR,268.7,4.34,1166.16,7,True
25894,15,76,1518,USD,242.8,4.95,1201.86,7,False
25895,220,11,1482,USD,365.43,4.85,1772.34,6,True
25896,230,58,1118,KWD,449.48,5.09,2287.85,2,False
25897,434,18,1287,OMR,489.7,4.33,2120.4,3,True
25898,440,72,1341,KWD,442.76,3.0,1328.28,2,False
25899,479,56,1277,USD,278.08,4.26,1184.62,8,True
25900,372,22,1493,OMR,391.26,3.48,1361.58,3,False
25901,265,56,1729,USD,241.03,4.84,1166.59,1,True
25902,264,66,1626,OMR,323.79,4.48,1450.58,3,False
25903,110,23,1163,SAR,244.63,2.89,706.98,7,False
25904,403,16,1284,KWD,431.39,4.98,2148.32,4,False
25905,307,44,1222,OMR,244.9,4.11,1006.54,2,True
25906,200,72,1597,OMR,422.56,4.44,1876.17,1,True
25907,226,68,1700,SAR,230.51,3.21,739.94,8,True
25908,185,14,1376,AED,363.27,4.32,1569.33,8,True
25909,452,9,1052,SAR,262.06,3.27,856.94,7,True
25910,31,75,1327,OMR,244.72,4.04,988.67,3,False
25911,102,16,1340,AED,331.3,3.97,1315.26,5,True
25912,259,13,1526,USD,489.09,4.69,2293.83,8,True
25913,99,36,1638,KWD,226.15,2.76,624.17,7,False
25914,339,44,1687,AED,333.2,2.81,936.29,3,False
25915,299,14,1117,USD,227.78,4.08,929.34,7,False
25916,285,17,1181,OMR,273.09,2.82,770.11,6,True
25917,266,65,1579,AED,281.64,4.89,1377.22,5,False
25918,140,54,1489,SAR,352.08,5.06,1781.52,6,True
25919,302,2,1505,KWD,434.69,3.36,1460.56,2,True
25920,286,17,1324,SAR,300.37,4.35,1306.61,4,False
25921,350,23,1703,SAR,434.07,3.56,1545.29,8,True
25922,466,1,1193,KWD,204.85,2.96,606.36,4,True
25923,216,12,1177,SAR,216.67,5.44,1178.68,2,False
25924,32,13,1558,OMR,250.84,4.86,1219.08,7,False
25925,457,78,1653,SAR,334.33,5.49,1835.47,8,False
25926,303,74,1008,OMR,310.35,2.66,825.53,1,False
25927,88,12,1411,SAR,417.15,3.31,1380.77,2,False
25928,63,57,1523,OMR,497.85,2.79,1389.0,4,False
25929,410,18,1603,AED,439.44,3.75,1647.9,4,False
25930,387,15,1012,OMR,445.28,4.55,2026.02,5,True
25931,279,39,1276,KWD,496.34,4.58,2273.24,2,False
25932,459,78,1438,SAR,338.83,5.39,1826.29,5,True
25933,74,73,1037,AED,489.97,4.58,2244.06,8,False
25934,306,69,1434,SAR,375.22,4.19,1572.17,8,True
25935,420,33,1243,OMR,403.03,2.97,1197.0,5,False
25936,124,48,1548,SAR,208.91,5.02,1048.73,3,True
25937,269,5,1172,USD,340.48,3.42,1164.44,4,True
25938,382,8,1250,AED,492.47,3.28,1615.3,2,False
25939,285,19,1631,USD,479.59,3.26,1563.46,6,False
25940,422,52,1341,SAR,315.99,3.87,1222.88,6,True
25941,461,12,1013,OMR,371.43,2.53,939.72,2,True
25942,121,72,1273,AED,454.58,3.39,1541.03,6,True
25943,346,8,1352,AED,294.19,4.36,1282.67,8,True
25944,212,55,1134,OMR,265.33,4.05,1074.59,7,False
25945,389,34,1699,AED,244.45,3.03,740.68,5,True
25946,148,65,1441,OMR,237.96,4.58,1089.86,2,False
25947,78,75,1378,USD,467.5,5.09,2379.57,5,False
25948,365,47,1566,SAR,373.86,4.97,1858.08,6,True
25949,14,35,1126,AED,360.83,5.46,1970.13,8,True
25950,136,32,1300,AED,251.86,5.45,1372.64,3,True
25951,304,51,1611,AED,319.14,5.09,1624.42,5,True
25952,397,6,1158,USD,497.14,4.26,2117.82,6,True
25953,280,9,1534,OMR,344.67,4.96,1709.56,3,True
25954,79,40,1199,OMR,216.27,5.46,1180.83,4,True
25955,243,48,1064,USD,319.44,4.03,1287.34,3,True
25956,193,72,1694,SAR,216.23,3.4,735.18,1,False
25957,470,26,1622,USD,395.34,4.14,1636.71,7,True
25958,418,37,1078,AED,325.8,5.1,1661.58,7,False
25959,242,52,1091,SAR,245.66,3.62,889.29,2,False
25960,51,12,1139,KWD,454.12,3.16,1435.02,5,True
25961,232,38,1000,SAR,376.93,4.03,1519.03,5,True
25962,259,68,1266,USD,345.56,5.23,1807.28,5,False
25963,384,16,1050,AED,437.61,3.08,1347.84,3,True
25964,375,61,1228,SAR,372.2,3.81,1418.08,1,True
25965,218,24,1368,OMR,219.58,4.07,893.69,4,True
25966,206,78,1449,SAR,277.36,3.83,1062.29,7,True
25967,314,17,1556,KWD,372.06,2.9,1078.97,6,True
25968,489,4,1098,SAR,231.65,2.77,641.67,6,True
25969,381,50,1492,SAR,275.02,3.26,896.57,4,False
25970,456,3,1071,SAR,381.93,3.56,1359.67,8,False
25971,369,8,1596,AED,477.68,2.8,1337.5,4,False
25972,311,12,1180,USD,419.68,3.78,1586.39,8,True
25973,375,35,1728,AED,352.27,3.72,1310.44,4,True
25974,120,66,1155,SAR,263.57,4.57,1204.51,5,False
25975,80,53,1576,OMR,257.78,3.92,1010.5,4,True
25976,42,33,1654,OMR,432.84,4.8,2077.63,4,True
25977,21,18,1391,OMR,477.96,4.03,1926.18,2,True
25978,10,58,1359,SAR,236.15,5.2,1227.98,1,True
25979,313,78,1341,SAR,402.59,4.53,1823.73,4,True
25980,153,45,1019,KWD,418.36,5.15,2154.55,6,False
25981,312,15,1332,KWD,353.08,2.67,942.72,6,False
25982,294,15,1191,USD,299.35,5.32,1592.54,1,True
25983,86,45,1345,SAR,412.52,2.62,1080.8,3,False
25984,113,68,1294,SAR,337.22,5.34,1800.75,2,True
25985,189,69,1134,OMR,337.54,4.72,1593.19,1,False
25986,112,67,1202,KWD,230.53,4.83,1113.46,4,False
25987,175,76,1670,AED,388.93,3.12,1213.46,5,True
25988,310,62,1673,KWD,227.35,4.53,1029.9,2,True
25989,302,44,1714,USD,283.74,4.37,1239.94,4,False
25990,452,20,1087,AED,254.02,3.43,871.29,3,True
25991,4,39,1344,OMR,483.54,3.89,1880.97,6,False
25992,222,39,1562,KWD,224.07,4.67,1046.41,8,True
25993,450,1,1695,SAR,338.75,4.23,1432.91,2,True
25994,221,67,1249,USD,383.88,3.25,1247.61,3,False
25995,171,47,1318,USD,339.81,2.89,982.05,6,False
25996,318,73,1724,AED,398.55,3.07,1223.55,1,True
25997,484,54,1496,AED,209.46,5.4,1131.08,2,False
25998,213,20,1288,USD,478.21,2.92,1396.37,4,True
25999,253,9,1300,KWD,306.43,3.73,1142.98,1,True
26000,124,28,1005,SAR,329.85,4.18,1378.77,6,True
26001,128,64,1548,OMR,361.35,3.81,1376.74,4,True
26002,213,35,1692,SAR,393.29,2.74,1077.61,4,True
26003,112,40,1257,KWD,237.67,4.36,1036.24,6,True
26004,85,2,1617,AED,310.1,3.41,1057.44,4,False
26005,4,3,1221,OMR,378.85,4.83,1829.85,7,False
26006,65,14,1312,SAR,358.38,4.37,1566.12,6,True
26007,318,68,1347,SAR,215.5,5.34,1150.77,3,False
26008,346,47,1628,OMR,425.02,2.89,1228.31,7,True
26009,120,54,1690,USD,316.09,4.08,1289.65,5,False
26010,243,58,1090,OMR,205.83,5.33,1097.07,6,False
26011,386,62,1661,SAR,438.99,3.95,1734.01,4,False
26012,137,51,1170,OMR,201.73,3.46,697.99,4,False
26013,247,78,1293,SAR,260.64,5.03,1311.02,3,True
26014,441,48,1191,KWD,417.36,2.69,1122.7,1,False
26015,45,27,1548,USD,377.93,4.48,1693.13,4,True
26016,146,77,1099,OMR,367.41,3.29,1208.78,8,False
26017,368,55,1030,KWD,352.03,2.95,1038.49,7,False
26018,176,49,1605,KWD,487.45,5.31,2588.36,1,True
26019,42,24,1503,USD,217.89,4.73,1030.62,7,False
26020,297,10,1097,AED,338.66,5.13,1737.33,3,False
26021,459,7,1051,OMR,490.61,4.1,2011.5,7,False
26022,89,17,1474,USD,278.74,3.25,905.9,3,False
26023,218,22,1342,USD,209.87,4.23,887.75,2,True
26024,442,59,1349,SAR,342.64,5.41,1853.68,2,False
26025,228,44,1518,USD,431.29,3.03,1306.81,5,True
26026,298,11,1017,USD,260.33,5.19,1351.11,2,False
26027,291,42,1696,OMR,274.48,3.82,1048.51,2,False
26028,422,23,1229,USD,248.35,3.8,943.73,1,False
26029,67,60,1713,USD,307.77,3.93,1209.54,7,False
26030,251,62,1555,AED,465.39,5.05,2350.22,2,False
26031,41,54,1609,KWD,260.92,4.23,1103.69,5,True
26032,99,13,1480,OMR,278.74,4.74,1321.23,2,False
26033,306,68,1574,AED,465.44,4.28,1992.08,5,False
26034,360,27,1159,OMR,478.67,2.82,1349.85,6,True
26035,342,40,1411,KWD,216.03,4.51,974.3,5,False
26036,456,74,1387,USD,362.24,3.31,1199.01,8,False
26037,79,75,1654,USD,288.94,2.75,794.58,4,False
26038,301,10,1001,SAR,250.67,3.01,754.52,8,False
26039,199,15,1150,KWD,355.45,4.39,1560.43,8,True
26040,147,45,1534,USD,433.68,4.87,2112.02,6,False
26041,488,53,1346,OMR,251.48,3.48,875.15,5,True
26042,106,7,1417,OMR,296.89,3.8,1128.18,1,False
26043,401,30,1652,SAR,370.65,3.73,1382.52,4,True
26044,193,78,1167,USD,467.64,3.93,1837.83,7,True
26045,493,30,1627,OMR,467.25,3.92,1831.62,3,False
26046,477,27,1009,KWD,397.83,2.51,998.55,1,True
26047,122,49,1678,SAR,420.89,5.04,2121.29,1,False
26048,77,57,1601,USD,232.78,3.63,844.99,5,True
26049,312,64,1337,USD,403.26,4.6,1855.0,6,True
26050,112,63,1110,SAR,300.59,2.71,814.6,5,False
26051,349,48,1179,AED,414.02,5.21,2157.04,8,True
26052,297,41,1695,OMR,238.4,4.97,1184.85,3,False
26053,170,30,1410,OMR,374.95,4.48,1679.78,6,False
26054,6,3,1180,SAR,307.72,2.57,790.84,6,True
26055,197,37,1366,USD,328.29,5.07,1664.43,1,False
26056,98,30,1524,AED,232.61,4.67,1086.29,4,False
26057,459,54,1173,KWD,406.98,5.34,2173.27,6,True
26058,329,7,1085,USD,423.63,4.98,2109.68,8,False
26059,230,8,1547,OMR,240.31,5.36,1288.06,1,False
26060,168,63,1682,SAR,351.09,3.87,1358.72,7,False
26061,297,63,1605,AED,436.12,4.99,2176.24,7,False
26062,265,64,1062,OMR,266.98,4.1,1094.62,3,False
26063,8,30,1579,OMR,227.56,5.39,1226.55,1,True
26064,172,10,1652,USD,473.43,2.6,1230.92,2,False
26065,442,69,1430,SAR,428.92,3.33,1428.3,1,True
26066,360,49,1645,AED,291.17,2.65,771.6,5,False
26067,195,39,1657,USD,419.99,3.92,1646.36,4,False
26068,269,34,1373,KWD,208.65,4.81,1003.61,8,False
26069,19,10,1263,OMR,442.37,4.29,1897.77,1,True
26070,354,9,1168,USD,316.66,4.85,1535.8,1,True
26071,352,60,1316,OMR,279.45,4.06,1134.57,6,False
26072,49,5,1403,USD,263.09,2.66,699.82,5,True
26073,464,35,1212,SAR,323.82,5.04,1632.05,6,True
26074,356,11,1567,AED,395.66,4.06,1606.38,6,True
26075,338,42,1633,SAR,438.32,4.66,2042.57,3,False
26076,462,20,1360,OMR,205.79,3.38,695.57,3,False
26077,158,51,1671,OMR,482.18,5.49,2647.17,7,True
26078,66,1,1122,USD,451.12,3.67,1655.61,2,True
26079,461,11,1021,USD,487.8,5.19,2531.68,5,False
26080,347,61,1217,USD,277.11,3.03,839.64,3,True
26081,59,39,1552,OMR,247.98,4.55,1128.31,3,False
26082,309,48,1393,AED,462.43,3.95,1826.6,8,False
26083,308,28,1556,KWD,205.56,5.44,1118.25,5,False
26084,337,75,1260,KWD,324.66,4.52,1467.46,7,True
26085,159,36,1523,KWD,328.93,3.15,1036.13,5,True
26086,271,70,1232,KWD,267.86,3.56,953.58,5,False
26087,121,62,1287,SAR,269.51,4.06,1094.21,2,False
26088,254,70,1497,AED,400.17,5.11,2044.87,8,True
26089,404,10,1375,KWD,295.82,4.02,1189.2,7,False
26090,261,5,1713,AED,231.08,2.74,633.16,1,True
26091,135,28,1086,AED,301.37,2.92,880.0,8,True
26092,274,59,1692,KWD,350.07,3.87,1354.77,4,False
26093,56,9,1169,SAR,212.31,2.9,615.7,7,False
26094,331,39,1228,USD,497.22,3.75,1864.58,1,False
26095,96,62,1593,USD,412.35,3.42,1410.24,6,True
26096,114,38,1210,SAR,234.01,2.58,603.75,6,False
26097,475,24,1492,OMR,212.98,5.43,1156.48,8,True
26098,474,64,1677,KWD,497.35,4.76,2367.39,8,True
26099,357,43,1539,OMR,387.76,4.31,1671.25,5,False
26100,429,16,1021,AED,379.97,3.38,1284.3,4,False
26101,28,66,1301,USD,266.56,2.98,794.35,5,False
26102,306,66,1031,OMR,462.42,3.69,1706.33,3,False
26103,2,69,1310,AED,221.05,2.54,561.47,3,False
26104,212,46,1344,AED,429.81,4.13,1775.12,8,True
26105,68,21,1136,SAR,240.02,2.51,602.45,5,False
26106,128,60,1483,AED,440.88,3.38,1490.17,1,True
26107,333,10,1511,OMR,264.38,3.0,793.14,7,True
26108,24,18,1576,AED,492.4,5.16,2540.78,6,False
26109,253,41,1590,KWD,260.91,5.09,1328.03,7,True
26110,368,36,1427,SAR,380.21,4.84,1840.22,3,False
26111,230,66,1315,KWD,460.35,4.68,2154.44,7,False
26112,488,46,1062,OMR,329.93,4.86,1603.46,4,True
26113,176,23,1587,AED,341.49,2.83,966.42,8,True
26114,429,39,1281,OMR,483.96,4.73,2289.13,8,False
26115,375,4,1034,AED,221.67,5.05,1119.43,8,True
26116,221,41,1589,AED,353.66,3.27,1156.47,4,True
26117,442,3,1374,AED,320.24,4.29,1373.83,5,True
26118,36,53,1262,SAR,348.76,4.17,1454.33,5,False
26119,2,74,1052,OMR,288.24,3.23,931.02,1,False
26120,383,36,1515,SAR,221.47,2.62,580.25,3,False
26121,361,49,1513,AED,275.11,5.2,1430.57,2,True
26122,274,27,1290,SAR,206.36,4.21,868.78,6,True
26123,177,53,1484,SAR,237.0,3.86,914.82,3,False
26124,264,49,1433,USD,273.38,5.09,1391.5,3,False
26125,186,1,1652,SAR,288.63,4.66,1345.02,3,True
26126,15,46,1114,OMR,312.81,3.02,944.69,5,False
26127,489,62,1114,KWD,469.9,3.99,1874.9,5,True
26128,401,77,1123,OMR,369.65,4.42,1633.85,7,True
26129,279,66,1294,OMR,468.3,4.62,2163.55,3,True
26130,194,22,1602,KWD,219.17,4.32,946.81,7,False
26131,198,39,1560,SAR,299.82,3.94,1181.29,5,True
26132,349,44,1386,KWD,315.86,2.52,795.97,1,False
26133,411,2,1272,KWD,218.04,3.55,774.04,8,True
26134,421,75,1664,OMR,476.86,4.28,2040.96,7,True
26135,305,59,1381,OMR,286.31,3.87,1108.02,4,True
26136,64,28,1221,USD,434.5,2.55,1107.97,8,False
26137,290,67,1141,AED,340.26,2.58,877.87,4,True
26138,18,14,1220,SAR,334.74,5.34,1787.51,6,False
26139,64,16,1198,KWD,454.39,3.19,1449.5,4,True
26140,362,51,1082,OMR,300.35,4.77,1432.67,1,True
26141,330,28,1212,OMR,212.3,4.34,921.38,3,False
26142,358,53,1502,SAR,355.04,4.66,1654.49,2,False
26143,251,52,1306,USD,271.46,2.58,700.37,6,True
26144,428,25,1724,OMR,303.4,3.02,916.27,5,True
26145,17,57,1377,KWD,307.57,4.39,1350.23,2,False
26146,443,9,1272,SAR,466.87,2.77,1293.23,3,False
26147,141,11,1637,KWD,460.62,4.79,2206.37,1,True
26148,308,45,1060,AED,480.2,5.44,2612.29,3,True
26149,444,2,1346,OMR,372.76,4.03,1502.22,3,True
26150,496,54,1030,SAR,378.25,3.64,1376.83,7,True
26151,426,34,1526,OMR,347.31,2.69,934.26,5,True
26152,475,42,1359,AED,420.36,3.11,1307.32,1,False
26153,320,77,1551,SAR,476.78,5.47,2607.99,4,False
26154,245,69,1320,KWD,207.64,3.19,662.37,6,False
26155,450,11,1275,KWD,281.93,2.77,780.95,4,False
26156,290,29,1417,AED,215.46,5.26,1133.32,2,False
26157,351,5,1239,OMR,302.12,4.34,1311.2,5,False
26158,87,20,1149,SAR,454.42,2.76,1254.2,1,False
26159,199,39,1061,KWD,344.83,4.07,1403.46,1,False
26160,358,74,1428,KWD,467.17,4.42,2064.89,4,False
26161,448,32,1250,OMR,458.02,3.99,1827.5,6,False
26162,161,29,1010,AED,242.49,4.55,1103.33,4,True
26163,140,66,1416,AED,285.09,3.31,943.65,7,True
26164,493,1,1549,AED,366.61,2.59,949.52,1,True
26165,76,1,1576,KWD,309.83,5.38,1666.89,5,False
26166,19,4,1190,KWD,385.78,4.48,1728.29,8,False
26167,393,15,1549,KWD,379.0,3.01,1140.79,2,True
26168,330,47,1456,KWD,209.57,2.54,532.31,8,False
26169,401,30,1268,KWD,319.41,3.16,1009.34,6,False
26170,50,6,1500,KWD,334.71,3.77,1261.86,1,True
26171,232,1,1243,USD,466.95,5.41,2526.2,1,False
26172,295,71,1279,SAR,413.43,4.66,1926.58,6,True
26173,425,62,1147,AED,269.78,3.35,903.76,7,True
26174,394,64,1554,SAR,375.55,5.0,1877.75,4,False
26175,12,5,1108,OMR,324.8,4.58,1487.58,7,True
26176,335,54,1440,AED,469.98,4.05,1903.42,7,True
26177,479,49,1448,AED,210.64,2.7,568.73,1,False
26178,15,7,1098,KWD,498.97,4.29,2140.58,1,True
26179,28,3,1554,KWD,240.35,2.86,687.4,7,False
26180,388,76,1103,OMR,389.33,5.03,1958.33,5,True
26181,292,61,1192,SAR,289.12,2.99,864.47,1,False
26182,375,41,1626,SAR,352.72,3.31,1167.5,1,False
26183,321,21,1045,SAR,291.12,3.46,1007.28,8,False
26184,250,32,1573,OMR,330.7,4.82,1593.97,5,True
26185,492,12,1625,USD,269.43,3.82,1029.22,7,False
26186,98,7,1197,SAR,224.79,5.06,1137.44,4,True
26187,303,51,1104,AED,386.88,3.59,1388.9,6,True
26188,337,45,1028,AED,462.73,3.28,1517.75,8,False
26189,39,65,1168,KWD,368.35,5.18,1908.05,8,True
26190,38,60,1526,KWD,339.41,4.98,1690.26,6,True
26191,300,75,1633,SAR,208.19,4.65,968.08,6,False
26192,179,45,1530,SAR,347.43,2.97,1031.87,5,False
26193,97,34,1456,KWD,420.88,3.21,1351.02,5,False
26194,380,11,1488,AED,247.44,5.35,1323.8,8,True
26195,469,33,1442,OMR,429.33,3.64,1562.76,8,True
26196,282,8,1336,OMR,345.13,4.49,1549.63,6,True
26197,238,45,1607,OMR,428.86,3.43,1470.99,2,True
26198,164,72,1398,SAR,244.61,3.58,875.7,4,True
26199,453,78,1185,OMR,260.52,3.44,896.19,4,True
26200,97,34,1564,USD,333.86,3.39,1131.79,6,False
26201,257,45,1297,SAR,343.01,5.38,1845.39,7,True
26202,309,65,1602,USD,498.25,5.11,2546.06,1,False
26203,262,73,1530,SAR,495.85,4.72,2340.41,6,False
26204,293,52,1454,SAR,337.07,4.19,1412.32,8,False
26205,258,10,1472,OMR,271.94,5.28,1435.84,2,False
26206,249,43,1076,SAR,407.79,4.85,1977.78,5,False
26207,245,70,1641,USD,258.08,5.08,1311.05,2,False
26208,251,11,1657,AED,282.89,4.75,1343.73,6,False
26209,123,36,1244,USD,361.67,5.24,1895.15,7,False
26210,325,18,1423,KWD,483.65,4.29,2074.86,6,False
26211,474,63,1692,SAR,208.7,4.22,880.71,7,False
26212,169,5,1135,USD,402.32,4.11,1653.54,8,True
26213,435,31,1723,OMR,459.56,4.84,2224.27,8,True
