payout_id,teacher_id,date_id,hours_taught,rate_per_hour,rate_basis,total_payout,currency,bonus
29671,47,1592,8,1300,Urgent,10400,PKR,500
29672,66,1683,10,1500,Standard,15000,PKR,1000
29673,76,1065,8,1700,Standard,13600,PKR,500
29674,70,1517,10,1300,Standard,13000,PKR,1000
29675,76,1134,12,1300,Standard,15600,PKR,500
29676,68,1654,12,1700,Intro Offer,20400,PKR,0
29677,52,1100,12,1500,Standard,18000,PKR,500
29678,24,1709,10,1700,Urgent,17000,PKR,1000
29679,98,1316,8,1500,Urgent,12000,PKR,0
29680,57,1077,8,1300,Urgent,10400,PKR,0
29681,36,1645,12,1700,Urgent,20400,PKR,0
29682,59,1330,8,1700,Standard,13600,PKR,1000
29683,51,1050,8,1500,Intro Offer,12000,PKR,0
29684,53,1340,8,1300,Intro Offer,10400,PKR,500
29685,20,1407,12,1700,Standard,20400,PKR,0
29686,72,1325,8,1300,Urgent,10400,PKR,0
29687,2,1052,12,1700,Standard,20400,PKR,0
29688,31,1589,12,1500,Urgent,18000,PKR,1000
29689,92,1169,8,1500,Urgent,12000,PKR,0
29690,84,1209,8,1700,Intro Offer,13600,PKR,1000
29691,84,1226,12,1300,Urgent,15600,PKR,1000
29692,41,1149,8,1500,Standard,12000,PKR,1000
29693,82,1075,12,1500,Standard,18000,PKR,500
29694,26,1010,10,1500,Standard,15000,PKR,0
29695,91,1243,8,1500,Intro Offer,12000,PKR,1000
29696,49,1697,8,1300,Urgent,10400,PKR,0
29697,84,1423,12,1300,Intro Offer,15600,PKR,1000
29698,17,1638,10,1300,Intro Offer,13000,PKR,500
29699,79,1571,10,1700,Urgent,17000,PKR,1000
29700,71,1038,12,1700,Standard,20400,PKR,500
29701,96,1625,8,1500,Urgent,12000,PKR,0
29702,66,1136,8,1300,Intro Offer,10400,PKR,0
29703,89,1133,10,1700,Intro Offer,17000,PKR,0
29704,81,1402,8,1300,Standard,10400,PKR,1000
29705,90,1215,12,1500,Urgent,18000,PKR,500
29706,34,1406,10,1300,Urgent,13000,PKR,1000
29707,48,1684,12,1500,Urgent,18000,PKR,1000
29708,9,1678,8,1700,Standard,13600,PKR,0
29709,71,1151,12,1500,Standard,18000,PKR,500
29710,90,1067,12,1300,Intro Offer,15600,PKR,1000
29711,52,1232,12,1300,Urgent,15600,PKR,500
29712,35,1726,12,1500,Standard,18000,PKR,0
29713,33,1148,8,1300,Standard,10400,PKR,1000
29714,51,1702,12,1500,Intro Offer,18000,PKR,0
29715,16,1482,12,1700,Intro Offer,20400,PKR,1000
29716,62,1055,12,1700,Standard,20400,PKR,500
29717,63,1267,12,1700,Intro Offer,20400,PKR,500
29718,82,1297,10,1300,Standard,13000,PKR,500
29719,28,1660,8,1300,Standard,10400,PKR,0
29720,97,1182,10,1700,Urgent,17000,PKR,500
29721,27,1276,12,1500,Urgent,18000,PKR,0
29722,14,1178,8,1300,Standard,10400,PKR,1000
29723,46,1085,8,1300,Urgent,10400,PKR,0
29724,4,1682,10,1300,Standard,13000,PKR,0
29725,13,1107,10,1300,Intro Offer,13000,PKR,0
29726,21,1022,12,1300,Urgent,15600,PKR,1000
29727,77,1136,12,1700,Intro Offer,20400,PKR,0
29728,74,1579,10,1300,Urgent,13000,PKR,500
29729,75,1311,10,1300,Standard,13000,PKR,500
29730,20,1486,12,1300,Urgent,15600,PKR,500
29731,81,1352,10,1300,Standard,13000,PKR,500
29732,80,1231,10,1500,Intro Offer,15000,PKR,500
29733,13,1515,10,1700,Intro Offer,17000,PKR,500
29734,41,1458,8,1500,Standard,12000,PKR,1000
29735,58,1610,8,1700,Intro Offer,13600,PKR,500
29736,29,1601,8,1500,Urgent,12000,PKR,500
29737,51,1079,8,1700,Urgent,13600,PKR,500
29738,86,1446,8,1300,Intro Offer,10400,PKR,500
29739,38,1419,8,1700,Standard,13600,PKR,0
29740,47,1258,10,1700,Standard,17000,PKR,0
29741,6,1623,10,1300,Standard,13000,PKR,1000
29742,12,1239,8,1700,Standard,13600,PKR,1000
29743,1,1061,12,1700,Intro Offer,20400,PKR,500
29744,16,1181,10,1500,Urgent,15000,PKR,1000
29745,54,1391,10,1700,Standard,17000,PKR,500
29746,50,1609,12,1300,Intro Offer,15600,PKR,1000
29747,45,1442,10,1300,Urgent,13000,PKR,500
29748,3,1246,12,1500,Intro Offer,18000,PKR,500
29749,89,1112,10,1500,Intro Offer,15000,PKR,500
29750,75,1182,12,1500,Standard,18000,PKR,0
29751,63,1243,10,1700,Intro Offer,17000,PKR,500
29752,8,1641,8,1700,Intro Offer,13600,PKR,500
29753,77,1484,12,1500,Standard,18000,PKR,1000
29754,14,1116,10,1300,Standard,13000,PKR,1000
29755,87,1649,12,1300,Urgent,15600,PKR,500
29756,69,1508,10,1700,Standard,17000,PKR,0
29757,62,1198,8,1300,Intro Offer,10400,PKR,0
29758,61,1481,12,1700,Urgent,20400,PKR,500
29759,1,1064,8,1500,Intro Offer,12000,PKR,1000
29760,31,1095,8,1700,Standard,13600,PKR,500
29761,4,1713,10,1500,Urgent,15000,PKR,500
29762,90,1645,12,1300,Standard,15600,PKR,500
29763,8,1471,12,1700,Standard,20400,PKR,500
29764,49,1014,12,1500,Urgent,18000,PKR,1000
29765,27,1520,12,1700,Intro Offer,20400,PKR,1000
29766,84,1191,10,1300,Standard,13000,PKR,0
29767,92,1382,8,1300,Standard,10400,PKR,1000
29768,11,1543,12,1500,Urgent,18000,PKR,1000
29769,86,1207,12,1700,Standard,20400,PKR,500
29770,81,1029,10,1500,Urgent,15000,PKR,0
29771,74,1032,12,1300,Urgent,15600,PKR,1000
29772,56,1150,10,1300,Urgent,13000,PKR,0
29773,92,1604,8,1300,Standard,10400,PKR,500
29774,51,1291,8,1500,Intro Offer,12000,PKR,1000
29775,51,1445,12,1500,Urgent,18000,PKR,500
29776,40,1657,12,1500,Intro Offer,18000,PKR,500
29777,54,1611,10,1300,Intro Offer,13000,PKR,1000
29778,33,1382,12,1500,Urgent,18000,PKR,500
29779,75,1352,12,1500,Standard,18000,PKR,0
29780,25,1069,10,1300,Intro Offer,13000,PKR,1000
29781,75,1591,10,1500,Urgent,15000,PKR,0
29782,45,1051,8,1700,Standard,13600,PKR,0
29783,35,1705,10,1700,Urgent,17000,PKR,500
29784,81,1567,12,1700,Standard,20400,PKR,1000
29785,42,1267,10,1500,Intro Offer,15000,PKR,500
29786,57,1059,12,1700,Standard,20400,PKR,0
29787,55,1350,12,1500,Intro Offer,18000,PKR,0
29788,39,1560,12,1300,Urgent,15600,PKR,500
29789,58,1293,12,1300,Standard,15600,PKR,1000
29790,95,1508,8,1700,Standard,13600,PKR,500
29791,58,1139,12,1700,Intro Offer,20400,PKR,1000
29792,62,1139,10,1700,Intro Offer,17000,PKR,1000
29793,30,1259,10,1700,Urgent,17000,PKR,0
29794,54,1591,12,1300,Standard,15600,PKR,500
29795,43,1711,12,1500,Urgent,18000,PKR,0
29796,30,1015,8,1700,Intro Offer,13600,PKR,500
29797,50,1625,10,1700,Intro Offer,17000,PKR,500
29798,36,1569,8,1500,Intro Offer,12000,PKR,1000
29799,14,1461,10,1700,Intro Offer,17000,PKR,0
29800,95,1592,12,1700,Urgent,20400,PKR,1000
29801,62,1331,10,1500,Urgent,15000,PKR,0
29802,99,1064,8,1500,Standard,12000,PKR,0
29803,24,1173,12,1700,Urgent,20400,PKR,500
29804,73,1674,10,1300,Urgent,13000,PKR,1000
29805,69,1250,12,1700,Standard,20400,PKR,0
29806,98,1250,12,1700,Urgent,20400,PKR,0
29807,48,1394,10,1500,Standard,15000,PKR,500
29808,70,1247,8,1500,Standard,12000,PKR,1000
29809,45,1329,10,1700,Urgent,17000,PKR,1000
29810,83,1591,10,1500,Urgent,15000,PKR,0
29811,54,1017,10,1500,Standard,15000,PKR,1000
29812,95,1067,8,1300,Intro Offer,10400,PKR,1000
29813,32,1345,8,1700,Urgent,13600,PKR,0
29814,54,1501,12,1500,Standard,18000,PKR,500
29815,84,1440,8,1500,Intro Offer,12000,PKR,0
29816,96,1096,12,1500,Intro Offer,18000,PKR,500
29817,72,1098,10,1700,Intro Offer,17000,PKR,0
29818,58,1640,10,1700,Standard,17000,PKR,1000
29819,65,1022,12,1500,Intro Offer,18000,PKR,0
29820,42,1417,8,1700,Standard,13600,PKR,0
29821,41,1278,12,1700,Standard,20400,PKR,500
29822,41,1617,8,1300,Intro Offer,10400,PKR,500
29823,14,1547,12,1500,Standard,18000,PKR,500
29824,97,1662,10,1500,Standard,15000,PKR,1000
29825,61,1484,8,1700,Intro Offer,13600,PKR,1000
29826,37,1563,10,1500,Standard,15000,PKR,1000
29827,89,1727,8,1700,Standard,13600,PKR,0
29828,99,1373,8,1700,Urgent,13600,PKR,0
29829,61,1387,10,1700,Standard,17000,PKR,1000
29830,54,1047,12,1500,Urgent,18000,PKR,0
29831,40,1722,12,1500,Standard,18000,PKR,0
29832,95,1451,10,1300,Standard,13000,PKR,1000
29833,86,1115,12,1500,Intro Offer,18000,PKR,1000
29834,81,1281,12,1300,Urgent,15600,PKR,500
29835,58,1522,10,1700,Intro Offer,17000,PKR,500
29836,23,1403,8,1300,Intro Offer,10400,PKR,0
29837,75,1124,12,1700,Standard,20400,PKR,0
29838,70,1286,8,1500,Urgent,12000,PKR,500
29839,89,1065,8,1700,Intro Offer,13600,PKR,0
29840,37,1647,10,1500,Urgent,15000,PKR,500
29841,30,1305,8,1300,Standard,10400,PKR,1000
29842,20,1345,8,1700,Standard,13600,PKR,0
29843,72,1712,12,1300,Intro Offer,15600,PKR,0
29844,13,1714,8,1500,Urgent,12000,PKR,0
29845,1,1583,8,1300,Urgent,10400,PKR,0
29846,27,1468,8,1700,Standard,13600,PKR,500
29847,6,1505,8,1300,Urgent,10400,PKR,500
29848,25,1509,12,1300,Standard,15600,PKR,1000
29849,70,1076,8,1300,Standard,10400,PKR,500
29850,92,1728,8,1500,Intro Offer,12000,PKR,500
29851,81,1150,10,1300,Standard,13000,PKR,1000
29852,36,1531,10,1700,Urgent,17000,PKR,0
29853,4,1026,12,1300,Standard,15600,PKR,1000
29854,25,1097,12,1500,Intro Offer,18000,PKR,500
29855,52,1197,10,1300,Intro Offer,13000,PKR,500
29856,34,1284,8,1300,Intro Offer,10400,PKR,500
29857,13,1247,12,1500,Intro Offer,18000,PKR,500
29858,52,1337,10,1300,Standard,13000,PKR,1000
29859,97,1575,12,1500,Intro Offer,18000,PKR,0
29860,83,1117,12,1700,Urgent,20400,PKR,500
29861,26,1368,10,1300,Standard,13000,PKR,500
29862,38,1669,8,1300,Intro Offer,10400,PKR,0
29863,72,1395,10,1300,Standard,13000,PKR,0
29864,9,1428,12,1500,Intro Offer,18000,PKR,0
29865,57,1409,10,1300,Urgent,13000,PKR,1000
29866,60,1311,8,1300,Intro Offer,10400,PKR,0
29867,97,1126,8,1500,Intro Offer,12000,PKR,500
29868,90,1468,10,1700,Intro Offer,17000,PKR,0
29869,18,1515,10,1500,Intro Offer,15000,PKR,500
29870,26,1422,10,1500,Intro Offer,15000,PKR,1000
29871,40,1065,12,1700,Urgent,20400,PKR,0
29872,5,1173,10,1300,Intro Offer,13000,PKR,1000
29873,99,1683,8,1500,Standard,12000,PKR,0
29874,98,1455,10,1300,Urgent,13000,PKR,500
29875,22,1564,10,1300,Urgent,13000,PKR,1000
29876,11,1497,12,1300,Urgent,15600,PKR,0
29877,31,1511,8,1500,Intro Offer,12000,PKR,500
29878,82,1708,12,1300,Urgent,15600,PKR,0
29879,36,1647,10,1700,Intro Offer,17000,PKR,0
29880,13,1194,12,1500,Intro Offer,18000,PKR,0
29881,79,1255,10,1500,Urgent,15000,PKR,1000
29882,37,1621,12,1500,Intro Offer,18000,PKR,0
29883,18,1284,8,1700,Urgent,13600,PKR,500
29884,24,1490,12,1300,Standard,15600,PKR,500
29885,31,1421,12,1700,Urgent,20400,PKR,1000
29886,62,1323,12,1300,Intro Offer,15600,PKR,0
29887,64,1381,12,1500,Intro Offer,18000,PKR,1000
29888,35,1605,10,1300,Urgent,13000,PKR,0
29889,48,1282,12,1500,Urgent,18000,PKR,1000
29890,47,1203,12,1300,Urgent,15600,PKR,500
29891,75,1631,10,1700,Standard,17000,PKR,500
29892,35,1525,10,1500,Standard,15000,PKR,500
29893,51,1519,8,1500,Urgent,12000,PKR,500
29894,86,1670,12,1500,Urgent,18000,PKR,0
29895,72,1649,12,1300,Urgent,15600,PKR,500
29896,94,1002,8,1300,Standard,10400,PKR,0
29897,9,1426,8,1300,Urgent,10400,PKR,500
29898,94,1606,12,1300,Urgent,15600,PKR,0
29899,45,1455,8,1700,Urgent,13600,PKR,0
29900,55,1444,10,1700,Intro Offer,17000,PKR,1000
29901,49,1599,10,1700,Standard,17000,PKR,500
29902,66,1352,8,1500,Intro Offer,12000,PKR,0
29903,32,1096,10,1700,Standard,17000,PKR,1000
29904,49,1053,10,1700,Standard,17000,PKR,1000
29905,99,1317,8,1300,Standard,10400,PKR,1000
29906,10,1670,8,1500,Intro Offer,12000,PKR,1000
29907,62,1466,12,1700,Urgent,20400,PKR,1000
29908,5,1539,10,1500,Intro Offer,15000,PKR,1000
29909,39,1505,12,1300,Intro Offer,15600,PKR,1000
29910,44,1639,10,1500,Standard,15000,PKR,1000
29911,98,1344,8,1300,Standard,10400,PKR,500
29912,55,1401,8,1300,Urgent,10400,PKR,0
29913,2,1000,10,1500,Urgent,15000,PKR,1000
29914,35,1198,10,1500,Intro Offer,15000,PKR,1000
29915,64,1638,10,1300,Standard,13000,PKR,1000
29916,51,1150,12,1700,Standard,20400,PKR,1000
29917,89,1099,8,1700,Urgent,13600,PKR,1000
29918,84,1693,8,1500,Standard,12000,PKR,500
29919,67,1063,8,1500,Intro Offer,12000,PKR,0
29920,31,1377,12,1700,Intro Offer,20400,PKR,1000
29921,3,1465,10,1500,Urgent,15000,PKR,500
29922,15,1525,10,1500,Standard,15000,PKR,0
29923,12,1075,8,1500,Urgent,12000,PKR,0
29924,60,1237,10,1700,Urgent,17000,PKR,500
29925,94,1395,10,1500,Intro Offer,15000,PKR,1000
29926,12,1236,10,1500,Standard,15000,PKR,1000
29927,29,1356,12,1500,Urgent,18000,PKR,0
29928,33,1309,8,1500,Urgent,12000,PKR,1000
29929,74,1201,8,1500,Intro Offer,12000,PKR,1000
29930,1,1296,8,1500,Urgent,12000,PKR,0
29931,62,1025,8,1700,Urgent,13600,PKR,1000
29932,55,1470,8,1500,Urgent,12000,PKR,0
29933,5,1713,10,1300,Standard,13000,PKR,1000
29934,38,1155,12,1300,Standard,15600,PKR,500
29935,63,1189,10,1300,Standard,13000,PKR,500
29936,22,1156,8,1300,Urgent,10400,PKR,500
29937,15,1254,8,1500,Intro Offer,12000,PKR,1000
29938,90,1213,12,1300,Urgent,15600,PKR,500
29939,100,1334,12,1500,Intro Offer,18000,PKR,1000
29940,99,1271,12,1700,Intro Offer,20400,PKR,0
29941,94,1109,12,1500,Urgent,18000,PKR,500
29942,78,1497,12,1500,Intro Offer,18000,PKR,0
29943,97,1063,12,1500,Urgent,18000,PKR,1000
29944,100,1698,10,1500,Standard,15000,PKR,1000
29945,30,1612,8,1500,Standard,12000,PKR,1000
29946,59,1572,8,1300,Standard,10400,PKR,0
29947,49,1666,8,1500,Standard,12000,PKR,1000
29948,50,1169,8,1300,Urgent,10400,PKR,1000
29949,84,1018,12,1500,Standard,18000,PKR,500
29950,12,1167,8,1300,Standard,10400,PKR,0
29951,4,1065,10,1500,Standard,15000,PKR,0
29952,75,1582,8,1700,Intro Offer,13600,PKR,500
29953,31,1115,10,1700,Intro Offer,17000,PKR,1000
29954,45,1149,12,1700,Urgent,20400,PKR,0
29955,54,1181,12,1700,Urgent,20400,PKR,500
29956,68,1704,12,1500,Standard,18000,PKR,1000
29957,10,1458,10,1300,Intro Offer,13000,PKR,1000
29958,81,1149,12,1500,Urgent,18000,PKR,1000
29959,48,1141,12,1700,Intro Offer,20400,PKR,0
29960,21,1205,10,1700,Intro Offer,17000,PKR,500
29961,58,1541,10,1300,Standard,13000,PKR,1000
29962,16,1126,10,1700,Standard,17000,PKR,500
29963,80,1688,8,1700,Urgent,13600,PKR,500
29964,48,1514,8,1300,Intro Offer,10400,PKR,0
29965,11,1515,12,1300,Intro Offer,15600,PKR,500
29966,13,1539,10,1500,Standard,15000,PKR,1000
29967,27,1623,10,1300,Standard,13000,PKR,0
29968,12,1110,8,1700,Urgent,13600,PKR,500
29969,45,1274,8,1500,Urgent,12000,PKR,1000
29970,15,1257,12,1700,Intro Offer,20400,PKR,500
29971,5,1113,12,1300,Standard,15600,PKR,500
29972,55,1121,12,1500,Urgent,18000,PKR,1000
29973,32,1699,12,1700,Urgent,20400,PKR,500
29974,61,1318,8,1300,Intro Offer,10400,PKR,0
29975,53,1435,8,1500,Intro Offer,12000,PKR,500
29976,56,1730,8,1300,Urgent,10400,PKR,0
29977,47,1551,10,1500,Urgent,15000,PKR,1000
29978,68,1312,12,1300,Urgent,15600,PKR,1000
29979,70,1511,12,1300,Intro Offer,15600,PKR,0
29980,5,1569,12,1700,Urgent,20400,PKR,1000
29981,43,1330,10,1500,Urgent,15000,PKR,0
29982,70,1170,8,1300,Standard,10400,PKR,0
29983,100,1678,8,1500,Standard,12000,PKR,1000
29984,40,1515,8,1500,Urgent,12000,PKR,0
29985,66,1600,10,1500,Standard,15000,PKR,500
29986,63,1528,10,1500,Intro Offer,15000,PKR,0
29987,80,1697,12,1700,Intro Offer,20400,PKR,500
29988,99,1413,8,1300,Standard,10400,PKR,0
29989,15,1692,8,1700,Intro Offer,13600,PKR,0
29990,79,1390,10,1700,Urgent,17000,PKR,1000
29991,75,1617,8,1300,Urgent,10400,PKR,1000
29992,22,1693,8,1300,Intro Offer,10400,PKR,500
29993,21,1070,12,1700,Urgent,20400,PKR,1000
29994,96,1338,10,1500,Urgent,15000,PKR,1000
29995,69,1600,8,1500,Intro Offer,12000,PKR,0
29996,65,1246,8,1300,Intro Offer,10400,PKR,0
29997,68,1208,10,1300,Urgent,13000,PKR,500
29998,30,1095,10,1500,Urgent,15000,PKR,1000
29999,92,1423,8,1500,Urgent,12000,PKR,1000
30000,2,1223,10,1700,Standard,17000,PKR,1000
30001,82,1396,8,1300,Standard,10400,PKR,1000
30002,40,1241,12,1500,Standard,18000,PKR,500
30003,63,1236,12,1500,Standard,18000,PKR,0
30004,63,1504,8,1500,Urgent,12000,PKR,500
30005,57,1036,8,1700,Intro Offer,13600,PKR,500
30006,65,1598,12,1500,Urgent,18000,PKR,1000
30007,53,1367,8,1300,Intro Offer,10400,PKR,1000
30008,20,1350,12,1500,Urgent,18000,PKR,500
30009,92,1301,8,1300,Intro Offer,10400,PKR,0
30010,39,1180,12,1700,Standard,20400,PKR,0
30011,69,1156,10,1500,Urgent,15000,PKR,500
30012,96,1139,8,1500,Intro Offer,12000,PKR,1000
30013,13,1194,10,1300,Standard,13000,PKR,0
30014,34,1285,8,1300,Urgent,10400,PKR,500
30015,98,1004,12,1500,Standard,18000,PKR,0
30016,89,1297,8,1300,Intro Offer,10400,PKR,1000
30017,3,1625,8,1500,Urgent,12000,PKR,0
30018,79,1495,10,1300,Intro Offer,13000,PKR,500
30019,32,1557,12,1500,Standard,18000,PKR,1000
30020,49,1415,12,1500,Urgent,18000,PKR,0
30021,22,1574,10,1500,Urgent,15000,PKR,0
30022,30,1341,8,1500,Urgent,12000,PKR,0
30023,2,1240,12,1700,Intro Offer,20400,PKR,0
30024,93,1392,10,1300,Urgent,13000,PKR,1000
30025,27,1288,10,1300,Standard,13000,PKR,0
30026,40,1620,12,1300,Standard,15600,PKR,500
30027,93,1446,12,1500,Intro Offer,18000,PKR,500
30028,4,1332,12,1500,Standard,18000,PKR,500
30029,33,1156,12,1700,Intro Offer,20400,PKR,500
30030,64,1653,8,1700,Standard,13600,PKR,500
30031,29,1018,12,1700,Intro Offer,20400,PKR,0
30032,32,1214,12,1500,Urgent,18000,PKR,1000
30033,64,1434,10,1700,Intro Offer,17000,PKR,0
30034,33,1364,12,1500,Standard,18000,PKR,0
30035,59,1439,10,1500,Standard,15000,PKR,500
30036,70,1195,12,1300,Intro Offer,15600,PKR,1000
30037,98,1038,8,1300,Standard,10400,PKR,500
30038,50,1537,8,1700,Urgent,13600,PKR,0
30039,17,1368,8,1500,Urgent,12000,PKR,500
30040,12,1221,10,1700,Urgent,17000,PKR,0
30041,31,1447,12,1500,Intro Offer,18000,PKR,0
30042,65,1574,8,1500,Urgent,12000,PKR,1000
30043,54,1071,10,1300,Urgent,13000,PKR,0
30044,52,1605,8,1500,Standard,12000,PKR,500
30045,45,1294,12,1700,Standard,20400,PKR,500
30046,84,1655,8,1300,Intro Offer,10400,PKR,500
30047,50,1186,8,1300,Standard,10400,PKR,1000
30048,89,1022,10,1700,Urgent,17000,PKR,1000
30049,33,1332,12,1700,Urgent,20400,PKR,500
30050,42,1183,8,1300,Standard,10400,PKR,0
30051,82,1199,10,1500,Standard,15000,PKR,1000
30052,59,1435,8,1500,Standard,12000,PKR,0
30053,51,1273,10,1700,Urgent,17000,PKR,0
30054,77,1387,10,1700,Intro Offer,17000,PKR,0
30055,8,1114,8,1300,Urgent,10400,PKR,1000
30056,47,1255,12,1700,Intro Offer,20400,PKR,500
30057,87,1624,8,1700,Standard,13600,PKR,0
30058,26,1314,10,1500,Intro Offer,15000,PKR,500
30059,4,1333,10,1700,Standard,17000,PKR,500
30060,68,1366,8,1500,Standard,12000,PKR,500
30061,44,1726,12,1700,Urgent,20400,PKR,500
30062,71,1437,10,1500,Urgent,15000,PKR,500
30063,7,1556,12,1700,Standard,20400,PKR,500
30064,45,1465,12,1500,Standard,18000,PKR,0
30065,80,1645,8,1300,Intro Offer,10400,PKR,0
30066,23,1313,10,1700,Urgent,17000,PKR,1000
30067,77,1592,10,1500,Intro Offer,15000,PKR,1000
30068,10,1575,8,1300,Intro Offer,10400,PKR,1000
30069,91,1366,12,1300,Standard,15600,PKR,500
30070,51,1351,8,1300,Intro Offer,10400,PKR,500
30071,67,1184,10,1700,Standard,17000,PKR,0
30072,63,1053,12,1300,Standard,15600,PKR,1000
30073,8,1495,8,1300,Intro Offer,10400,PKR,1000
30074,46,1261,8,1700,Standard,13600,PKR,1000
30075,1,1077,12,1500,Intro Offer,18000,PKR,1000
30076,57,1334,12,1300,Intro Offer,15600,PKR,1000
30077,14,1021,12,1300,Intro Offer,15600,PKR,500
30078,23,1543,12,1500,Urgent,18000,PKR,1000
30079,50,1392,10,1500,Standard,15000,PKR,1000
30080,88,1396,12,1500,Standard,18000,PKR,500
30081,85,1075,12,1500,Intro Offer,18000,PKR,1000
30082,56,1050,12,1300,Standard,15600,PKR,0
30083,35,1206,12,1500,Intro Offer,18000,PKR,1000
30084,7,1275,10,1700,Standard,17000,PKR,0
30085,96,1611,10,1500,Urgent,15000,PKR,0
30086,97,1458,8,1700,Urgent,13600,PKR,0
30087,7,1474,8,1300,Intro Offer,10400,PKR,0
30088,79,1468,12,1300,Urgent,15600,PKR,0
30089,83,1673,10,1300,Standard,13000,PKR,1000
30090,74,1681,10,1500,Urgent,15000,PKR,500
30091,94,1496,10,1700,Standard,17000,PKR,0
30092,25,1451,8,1500,Urgent,12000,PKR,500
30093,1,1665,8,1300,Standard,10400,PKR,0
30094,49,1453,10,1300,Urgent,13000,PKR,500
30095,65,1688,8,1300,Urgent,10400,PKR,0
30096,18,1223,10,1700,Standard,17000,PKR,1000
30097,82,1017,8,1700,Urgent,13600,PKR,0
30098,10,1443,10,1700,Standard,17000,PKR,500
30099,4,1430,10,1700,Urgent,17000,PKR,0
30100,18,1150,10,1500,Urgent,15000,PKR,1000
30101,57,1425,12,1700,Standard,20400,PKR,1000
30102,19,1485,8,1700,Intro Offer,13600,PKR,0
30103,51,1261,8,1700,Intro Offer,13600,PKR,500
30104,47,1444,10,1300,Standard,13000,PKR,500
30105,43,1634,10,1500,Standard,15000,PKR,1000
30106,61,1529,12,1500,Urgent,18000,PKR,0
30107,73,1097,12,1700,Urgent,20400,PKR,1000
30108,44,1715,10,1300,Intro Offer,13000,PKR,500
30109,54,1429,10,1300,Intro Offer,13000,PKR,0
30110,80,1459,12,1700,Urgent,20400,PKR,500
30111,27,1621,8,1500,Urgent,12000,PKR,500
30112,93,1360,8,1500,Standard,12000,PKR,0
30113,75,1488,8,1300,Urgent,10400,PKR,0
30114,85,1191,12,1300,Standard,15600,PKR,500
30115,85,1044,8,1500,Intro Offer,12000,PKR,500
30116,86,1514,10,1500,Intro Offer,15000,PKR,0
30117,21,1301,12,1500,Urgent,18000,PKR,500
30118,21,1304,12,1300,Urgent,15600,PKR,500
30119,88,1172,10,1500,Standard,15000,PKR,1000
30120,7,1258,10,1300,Urgent,13000,PKR,1000
30121,97,1464,12,1300,Standard,15600,PKR,0
30122,45,1608,8,1300,Standard,10400,PKR,500
30123,54,1041,8,1700,Intro Offer,13600,PKR,1000
30124,42,1306,10,1500,Standard,15000,PKR,500
30125,57,1397,12,1700,Standard,20400,PKR,1000
30126,76,1715,10,1500,Standard,15000,PKR,1000
30127,38,1506,10,1300,Urgent,13000,PKR,0
30128,79,1262,10,1500,Standard,15000,PKR,0
30129,7,1078,12,1500,Standard,18000,PKR,500
30130,82,1665,8,1700,Intro Offer,13600,PKR,1000
30131,47,1625,12,1500,Standard,18000,PKR,0
30132,89,1437,10,1700,Standard,17000,PKR,1000
30133,85,1274,12,1500,Standard,18000,PKR,500
30134,31,1460,8,1700,Intro Offer,13600,PKR,0
30135,4,1637,10,1500,Urgent,15000,PKR,1000
30136,52,1331,8,1500,Urgent,12000,PKR,1000
30137,73,1243,10,1700,Standard,17000,PKR,500
30138,49,1422,12,1300,Intro Offer,15600,PKR,500
30139,73,1544,10,1500,Urgent,15000,PKR,1000
30140,80,1660,12,1500,Intro Offer,18000,PKR,0
30141,1,1393,10,1500,Urgent,15000,PKR,500
30142,27,1629,12,1500,Urgent,18000,PKR,1000
30143,5,1437,8,1700,Standard,13600,PKR,1000
30144,22,1051,8,1700,Intro Offer,13600,PKR,1000
30145,2,1107,10,1300,Urgent,13000,PKR,500
30146,21,1623,12,1700,Intro Offer,20400,PKR,500
30147,23,1713,10,1300,Standard,13000,PKR,0
30148,92,1702,12,1300,Urgent,15600,PKR,0
30149,32,1522,10,1500,Standard,15000,PKR,500
30150,33,1346,8,1300,Standard,10400,PKR,500
30151,92,1609,8,1700,Intro Offer,13600,PKR,1000
30152,89,1393,12,1700,Intro Offer,20400,PKR,0
30153,90,1278,8,1300,Intro Offer,10400,PKR,500
30154,64,1488,8,1700,Urgent,13600,PKR,1000
30155,13,1134,12,1300,Urgent,15600,PKR,500
30156,71,1429,8,1700,Urgent,13600,PKR,1000
30157,75,1493,8,1700,Standard,13600,PKR,1000
30158,63,1043,10,1700,Urgent,17000,PKR,500
30159,83,1587,8,1500,Standard,12000,PKR,500
30160,27,1154,12,1700,Standard,20400,PKR,500
30161,35,1713,8,1500,Standard,12000,PKR,0
30162,12,1637,12,1500,Urgent,18000,PKR,1000
30163,91,1630,8,1300,Intro Offer,10400,PKR,1000
30164,40,1554,10,1500,Urgent,15000,PKR,500
30165,13,1149,10,1300,Urgent,13000,PKR,1000
30166,23,1351,12,1300,Urgent,15600,PKR,1000
30167,83,1238,12,1500,Intro Offer,18000,PKR,0
30168,97,1153,10,1700,Urgent,17000,PKR,1000
30169,59,1402,12,1300,Urgent,15600,PKR,1000
30170,89,1227,12,1300,Urgent,15600,PKR,0
30171,55,1202,12,1700,Urgent,20400,PKR,1000
30172,88,1714,10,1700,Intro Offer,17000,PKR,500
30173,90,1427,12,1700,Intro Offer,20400,PKR,1000
30174,85,1575,10,1500,Intro Offer,15000,PKR,0
30175,7,1005,12,1700,Standard,20400,PKR,0
